icx_label,ethernet_mac,wifi_mac_derived,last_seen_icx,days_since,mdns_label,mdns_mac,mdns_ip,mdns_note,labeling_correction,source,room,site,lockout,reswept,reswept_at
9905B,10:2b:aa:51:49:50,10:2b:aa:51:49:51,2026-08-07 09:01:30,0.01,9905B,10:2b:aa:51:49:51,172.20.203.144,,,iCX,9905B,MVM783,9905,no,
,,,,,9905A,c2:ef:53:da:c7:db,172.20.216.121,Stale MAC (randomized),,mDNS only,9905A,MVM783,9905,no,
,,,,,9905B,2e:7f:e4:a3:4c:67,172.20.199.91,Stale MAC (randomized),,mDNS only,9905B,MVM783,9905,no,
9906A,10:2b:aa:51:49:2c,10:2b:aa:51:49:2d,2026-08-07 09:05:58,0.01,9906A,10:2b:aa:51:49:2d,172.20.196.67,,,iCX,9906A,MVM783,9906,no,
9906B,10:2b:aa:51:49:02,10:2b:aa:51:49:03,2026-08-07 09:06:08,0.01,9906B,10:2b:aa:51:49:03,172.20.196.125,,,iCX,9906B,MVM783,9906,no,
9906B,68:ab:a9:ff:1d:f4,68:ab:a9:ff:1d:f5,2026-08-07 09:03:34,0.01,9906B,68:ab:a9:ff:1d:f5,172.20.219.215,,,iCX,9906B,MVM783,9906,no,
,,,,,9906A,10:2b:aa:51:49:81,172.20.196.76,"In mDNS, no iCX box",,mDNS only,9906A,MVM783,9906,no,
,,,,,9906B,ce:f9:13:28:5e:60,172.20.195.252,Stale MAC (randomized),,mDNS only,9906B,MVM783,9906,no,
,,,,,9906B,26:ad:46:52:bc:36,172.20.204.160,Stale MAC (randomized),,mDNS only,9906B,MVM783,9906,no,
9907A,64:18:df:74:39:71,64:18:df:74:39:72,2026-08-07 09:12:29,0.0,9907A,64:18:df:74:39:72,172.20.197.138,,,iCX,9907A,MVM783,9907,no,
9907A,64:18:df:74:8c:1f,64:18:df:74:8c:20,2026-08-07 09:03:06,0.01,9907A,64:18:df:74:8c:20,172.20.216.197,,,iCX,9907A,MVM783,9907,no,
9907B,64:18:df:74:86:b7,64:18:df:74:86:b8,2026-08-07 09:14:07,0.0,9907B,64:18:df:74:86:b8,172.20.223.252,,,iCX,9907B,MVM783,9907,no,
9907B,64:18:df:74:87:77,64:18:df:74:87:78,2026-08-07 09:06:05,0.01,9907B,64:18:df:74:87:78,172.20.197.147,,,iCX,9907B,MVM783,9907,no,
,,,,,9907A,be:08:a9:c5:21:2e,172.20.207.107,Stale MAC (randomized),,mDNS only,9907A,MVM783,9907,no,
,,,,,9907B,fa:80:4b:73:27:2c,172.20.213.237,Stale MAC (randomized),,mDNS only,9907B,MVM783,9907,no,
9908A,10:2b:aa:51:69:93,10:2b:aa:51:69:94,2026-08-07 09:05:14,0.01,9908A,10:2b:aa:51:69:94,172.20.196.88,,,iCX,9908A,MVM783,9908,no,
9908A,64:18:df:74:17:7d,64:18:df:74:17:7e,2026-08-07 09:00:54,0.01,9908A,64:18:df:74:17:7e,172.20.220.249,,,iCX,9908A,MVM783,9908,no,
9908B,64:18:df:74:86:1e,64:18:df:74:86:1f,2026-08-07 09:04:59,0.01,9908B,64:18:df:74:86:1f,172.20.221.57,,,iCX,9908B,MVM783,9908,no,
9908B,64:18:df:74:87:32,64:18:df:74:87:33,2026-08-07 09:00:33,0.01,9908B,64:18:df:74:87:33,172.20.192.44,,,iCX,9908B,MVM783,9908,no,
,,,,,9908A,ee:1b:b7:59:ec:01,172.20.209.85,Stale MAC (randomized),,mDNS only,9908A,MVM783,9908,no,
,,,,,9908A,3a:fe:fd:34:42:96,172.20.215.230,Stale MAC (randomized),,mDNS only,9908A,MVM783,9908,no,
,,,,,9908B,9e:1c:76:7d:be:c7,172.20.193.37,Stale MAC (randomized),,mDNS only,9908B,MVM783,9908,no,
9909A,10:2b:aa:51:6a:26,10:2b:aa:51:6a:27,2026-08-07 09:03:59,0.01,9909A,10:2b:aa:51:6a:27,172.20.223.17,,,iCX,9909A,MVM783,9909,no,
9909A,10:2b:aa:51:57:21,10:2b:aa:51:57:22,2026-08-07 09:03:47,0.01,9909A,10:2b:aa:51:57:22,172.20.223.47,,,iCX,9909A,MVM783,9909,no,
9909B,10:2b:aa:51:66:b7,10:2b:aa:51:66:b8,2026-08-07 09:11:40,0.0,9909B,10:2b:aa:51:66:b8,172.20.197.156,,,iCX,9909B,MVM783,9909,no,
9909B,10:2b:aa:51:69:c3,10:2b:aa:51:69:c4,2026-08-07 09:04:55,0.01,9909B,10:2b:aa:51:69:c4,172.20.197.154,,,iCX,9909B,MVM783,9909,no,
,,,,,9909A,e2:c9:6a:3a:ce:44,172.20.212.9,Stale MAC (randomized),,mDNS only,9909A,MVM783,9909,no,
9910A,64:18:df:73:d8:52,64:18:df:73:d8:53,2026-08-07 09:12:43,0.0,9910A,64:18:df:73:d8:53,172.20.205.135,,,iCX,9910A,MVM783,9910,no,
9910A,10:2b:aa:51:69:a5,10:2b:aa:51:69:a6,2026-08-07 09:05:45,0.01,9910A,10:2b:aa:51:69:a6,172.20.205.18,,,iCX,9910A,MVM783,9910,no,
9910B,10:2b:aa:51:6a:59,10:2b:aa:51:6a:5a,2026-08-07 09:10:33,0.0,9910B,10:2b:aa:51:6a:5a,172.20.197.166,,,iCX,9910B,MVM783,9910,no,
9910B,10:2b:aa:51:69:ed,10:2b:aa:51:69:ee,2026-08-07 09:10:21,0.0,9910B,10:2b:aa:51:69:ee,172.20.219.236,,,iCX,9910B,MVM783,9910,no,
,,,,,9910A,82:6f:c5:7c:88:a9,172.20.207.199,Stale MAC (randomized),,mDNS only,9910A,MVM783,9910,no,
,,,,,9910B,7e:29:d1:34:29:bf,172.20.195.109,Stale MAC (randomized),,mDNS only,9910B,MVM783,9910,no,
1001@B1,38:e1:f4:48:8d:6e,38:e1:f4:48:8d:6f,2026-08-07 09:01:51,0.01,1001@B1,38:e1:f4:48:8d:6f,192.168.213.123,,,iCX,1001,MVM743,1001,yes,2026-08-04T22:11:45.632Z
1001@B2,38:e1:f4:48:db:20,38:e1:f4:48:db:21,2026-08-07 09:11:18,0.0,1001@B2,38:e1:f4:48:db:21,192.168.212.220,,,iCX,1001,MVM743,1001,yes,2026-08-04T22:11:45.632Z
1001@L,38:e1:f4:48:8c:3b,38:e1:f4:48:8c:3c,2026-08-07 09:12:40,0.0,1001@L,38:e1:f4:48:8c:3c,192.168.213.246,,,iCX,1001,MVM743,1001,yes,2026-08-04T22:11:45.632Z
1002@B1,38:e1:f4:48:8d:0c,38:e1:f4:48:8d:0d,2026-08-07 09:05:34,0.01,1002@B1,38:e1:f4:48:8d:0d,192.168.213.101,,,iCX,1002,MVM743,1002,yes,2026-08-05T17:08:27.159Z
1002@B2,38:e1:f4:48:8d:ac,38:e1:f4:48:8d:ad,2026-08-07 09:10:01,0.0,1002@B2,38:e1:f4:48:8d:ad,192.168.212.217,,,iCX,1002,MVM743,1002,yes,2026-08-05T17:08:27.159Z
1002@L,38:e1:f4:48:8e:1b,38:e1:f4:48:8e:1c,2026-08-07 09:02:46,0.01,1002@L,38:e1:f4:48:8e:1c,192.168.212.233,,,iCX,1002,MVM743,1002,yes,2026-08-05T17:08:27.159Z
1003@B1,38:e1:f4:48:8e:18,38:e1:f4:48:8e:19,2026-08-07 09:09:27,0.0,1003@B1,38:e1:f4:48:8e:19,192.168.212.235,,,iCX,1003,MVM743,1003,yes,2026-08-04T17:29:28.332Z
1003@B2,38:e1:f4:48:8e:35,38:e1:f4:48:8e:36,2026-08-07 09:05:11,0.01,1003@B2,38:e1:f4:48:8e:36,192.168.213.92,,,iCX,1003,MVM743,1003,yes,2026-08-04T17:29:28.332Z
1003@L,38:e1:f4:48:8c:83,38:e1:f4:48:8c:84,2026-08-07 09:06:16,0.01,1003@L,38:e1:f4:48:8c:84,192.168.212.212,,,iCX,1003,MVM743,1003,yes,2026-08-04T17:29:28.332Z
1004@B1,38:e1:f4:48:82:ab,38:e1:f4:48:82:ac,2026-08-07 09:03:50,0.01,1004@B1,38:e1:f4:48:82:ac,192.168.213.238,,,iCX,1004,MVM743,1004,yes,2026-08-04T17:16:49.224Z
1004@B2,38:e1:f4:48:8d:57,38:e1:f4:48:8d:58,2026-08-07 09:02:13,0.01,1004@B2,38:e1:f4:48:8d:58,192.168.213.244,,,iCX,1004,MVM743,1004,yes,2026-08-04T17:16:49.224Z
1004@L,38:e1:f4:48:8d:d3,38:e1:f4:48:8d:d4,2026-08-07 09:08:17,0.0,1004@L,38:e1:f4:48:8d:d4,192.168.213.99,,,iCX,1004,MVM743,1004,yes,2026-08-04T17:16:49.224Z
1005@B1,38:e1:f4:48:8d:af,38:e1:f4:48:8d:b0,2026-08-07 09:09:02,0.0,1005@B1,38:e1:f4:48:8d:b0,192.168.213.95,,,iCX,1005,MVM743,1005,yes,2026-08-04T17:34:35.607Z
1005@B2,38:e1:f4:48:8b:85,38:e1:f4:48:8b:86,2026-08-07 09:08:36,0.0,1005@B2,38:e1:f4:48:8b:86,192.168.213.141,,,iCX,1005,MVM743,1005,yes,2026-08-04T17:34:35.607Z
1005@L,38:e1:f4:48:8d:d0,38:e1:f4:48:8d:d1,2026-08-07 09:14:34,0.0,1005@L,38:e1:f4:48:8d:d1,192.168.212.249,,,iCX,1005,MVM743,1005,yes,2026-08-04T17:34:35.607Z
1006@B1,38:e1:f4:48:8d:95,38:e1:f4:48:8d:96,2026-08-07 09:10:11,0.0,1006@B1,38:e1:f4:48:8d:96,192.168.213.234,,,iCX,1006,MVM743,1006,yes,2026-08-04T16:26:16.829Z
1006@B2,38:e1:f4:48:8b:c6,38:e1:f4:48:8b:c7,2026-08-07 09:01:11,0.01,1006@B2,38:e1:f4:48:8b:c7,192.168.213.226,,,iCX,1006,MVM743,1006,yes,2026-08-04T16:26:16.829Z
1006@L,38:e1:f4:48:8d:fe,38:e1:f4:48:8d:ff,2026-08-07 09:01:40,0.01,1006@L,38:e1:f4:48:8d:ff,192.168.213.100,,,iCX,1006,MVM743,1006,yes,2026-08-04T16:26:16.829Z
1007@B1,38:e1:f4:48:8d:7b,38:e1:f4:48:8d:7c,2026-08-07 09:07:09,0.01,1007@B1,38:e1:f4:48:8d:7c,192.168.213.233,,,iCX,1007,MVM743,1007,yes,2026-08-04T20:42:53.627Z
1007@B2,38:e1:f4:48:8d:30,38:e1:f4:48:8d:31,2026-08-07 09:01:35,0.01,1007@B2,38:e1:f4:48:8d:31,192.168.213.166,,,iCX,1007,MVM743,1007,yes,2026-08-04T20:42:53.627Z
1007@L,38:e1:f4:48:ca:67,38:e1:f4:48:ca:68,2026-08-07 09:04:37,0.01,1007@L,38:e1:f4:48:ca:68,192.168.212.31,,,iCX,1007,MVM743,1007,yes,2026-08-04T20:42:53.627Z
1008@B1,38:e1:f4:48:dd:8c,38:e1:f4:48:dd:8d,2026-08-07 09:00:20,0.01,1008@B1,38:e1:f4:48:dd:8d,192.168.213.219,,,iCX,1008,MVM743,1008,yes,2026-08-04T20:49:46.715Z
1008@B2,38:e1:f4:48:dd:aa,38:e1:f4:48:dd:ab,2026-08-07 09:11:23,0.0,1008@B2,38:e1:f4:48:dd:ab,192.168.212.94,,,iCX,1008,MVM743,1008,yes,2026-08-04T20:49:46.715Z
1008@L,18:0c:7a:8a:8c:47,18:0c:7a:8a:8c:48,2026-08-07 09:00:41,0.01,1008@L,18:0c:7a:8a:8c:48,192.168.212.193,,,iCX,1008,MVM743,1008,yes,2026-08-04T20:49:46.715Z
1009@B1,18:0c:7a:8a:89:77,18:0c:7a:8a:89:78,2026-08-07 09:07:51,0.0,1009@B1,18:0c:7a:8a:89:78,192.168.213.80,,,iCX,1009,MVM743,1009,yes,2026-08-04T21:09:28.261Z
1009@B2,38:e1:f4:48:dd:95,38:e1:f4:48:dd:96,2026-08-07 09:09:21,0.0,1009@B2,38:e1:f4:48:dd:96,192.168.213.52,,,iCX,1009,MVM743,1009,yes,2026-08-04T21:09:28.261Z
1009@L,18:0c:7a:8a:86:50,18:0c:7a:8a:86:51,2026-08-07 09:01:42,0.01,1009@L,18:0c:7a:8a:86:51,192.168.212.100,,,iCX,1009,MVM743,1009,yes,2026-08-04T21:09:28.261Z
1010@B1,18:0c:7a:8a:8a:0a,18:0c:7a:8a:8a:0b,2026-08-07 09:11:20,0.0,1010@B1,18:0c:7a:8a:8a:0b,192.168.212.177,,,iCX,1010,MVM743,1010,yes,2026-08-04T17:43:08.209Z
1010@B2,18:0c:7a:8a:88:60,18:0c:7a:8a:88:61,2026-08-07 09:08:21,0.0,1010@B2,18:0c:7a:8a:88:61,192.168.213.217,,,iCX,1010,MVM743,1010,yes,2026-08-04T17:43:08.209Z
1010@L,18:0c:7a:8a:78:eb,18:0c:7a:8a:78:ec,2026-08-07 09:09:11,0.0,1010@L,18:0c:7a:8a:78:ec,192.168.213.119,,,iCX,1010,MVM743,1010,yes,2026-08-04T17:43:08.209Z
1011@B1,38:e1:f4:48:94:15,38:e1:f4:48:94:16,2026-08-07 09:12:17,0.0,1011@B1,38:e1:f4:48:94:16,192.168.214.66,,,iCX,1011,MVM743,1011,yes,2026-08-04T17:40:10.508Z
1011@B2,38:e1:f4:48:94:18,38:e1:f4:48:94:19,2026-08-07 09:04:57,0.01,1011@B2,38:e1:f4:48:94:19,192.168.212.113,,,iCX,1011,MVM743,1011,yes,2026-08-04T17:40:10.508Z
,,,,,1011@L,62:f2:92:c4:32:89,192.168.11.128,Stale MAC (randomized),,mDNS only,1011,MVM743,1011,yes,2026-08-04T17:40:10.508Z
1012@B1,38:e1:f4:48:93:e8,38:e1:f4:48:93:e9,2026-08-07 09:01:33,0.01,1012@B1,38:e1:f4:48:93:e9,192.168.212.165,,,iCX,1012,MVM743,1012,yes,2026-08-04T16:26:24.679Z
1012@B2,38:e1:f4:48:94:12,38:e1:f4:48:94:13,2026-08-07 09:08:43,0.0,1012@B2,38:e1:f4:48:94:13,192.168.213.27,,,iCX,1012,MVM743,1012,yes,2026-08-04T16:26:24.679Z
1012@L,18:0c:7a:8a:96:be,18:0c:7a:8a:96:bf,2026-08-07 09:01:53,0.01,1012@L,18:0c:7a:8a:96:bf,192.168.213.172,,,iCX,1012,MVM743,1012,yes,2026-08-04T16:26:24.679Z
1013@B1,38:e1:f4:48:dd:ad,38:e1:f4:48:dd:ae,2026-08-07 09:01:38,0.01,1013@B1,38:e1:f4:48:dd:ae,192.168.212.196,,,iCX,1013,MVM743,1013,yes,2026-08-04T16:26:33.366Z
1013@B2,38:e1:f4:49:61:a4,38:e1:f4:49:61:a5,2026-08-07 09:05:51,0.01,1013@B2,38:e1:f4:49:61:a5,192.168.212.108,,,iCX,1013,MVM743,1013,yes,2026-08-04T16:26:33.366Z
1013@L,18:0c:7a:8a:7b:fa,18:0c:7a:8a:7b:fb,2026-08-07 09:00:08,0.01,1013@L,18:0c:7a:8a:7b:fb,192.168.212.62,,,iCX,1013,MVM743,1013,yes,2026-08-04T16:26:33.366Z
1014@B1,38:e1:f4:48:db:87,38:e1:f4:48:db:88,2026-08-07 09:08:38,0.0,1014@B1,38:e1:f4:48:db:88,192.168.213.42,,,iCX,1014,MVM743,1014,yes,2026-08-04T21:13:09.953Z
1014@B2,38:e1:f4:48:db:45,38:e1:f4:48:db:46,2026-08-07 09:11:40,0.0,1014@B2,38:e1:f4:48:db:46,192.168.213.118,,,iCX,1014,MVM743,1014,yes,2026-08-04T21:13:09.953Z
1014@L,38:e1:f4:49:62:03,38:e1:f4:49:62:04,2026-08-07 09:05:18,0.01,1014@L,38:e1:f4:49:62:04,192.168.214.69,,,iCX,1014,MVM743,1014,yes,2026-08-04T21:13:09.953Z
1015@B1,38:e1:f4:48:db:84,38:e1:f4:48:db:85,2026-08-07 09:10:50,0.0,1015@B1,38:e1:f4:48:db:85,192.168.212.64,,,iCX,1015,MVM743,1015,yes,2026-08-04T21:13:52.490Z
1015@B2,38:e1:f4:48:db:9f,38:e1:f4:48:db:a0,2026-08-07 09:05:10,0.01,1015@B2,38:e1:f4:48:db:a0,192.168.213.26,,,iCX,1015,MVM743,1015,yes,2026-08-04T21:13:52.490Z
1015@L,38:e1:f4:48:db:93,38:e1:f4:48:db:94,2026-08-07 09:05:43,0.01,1015@L,38:e1:f4:48:db:94,192.168.213.44,,,iCX,1015,MVM743,1015,yes,2026-08-04T21:13:52.490Z
1016@B1,38:e1:f4:48:db:6f,38:e1:f4:48:db:70,2026-08-07 09:08:32,0.0,1016@B1,38:e1:f4:48:db:70,192.168.213.3,,,iCX,1016,MVM743,1016,yes,2026-08-04T21:34:51.110Z
1016@B2,38:e1:f4:48:db:90,38:e1:f4:48:db:91,2026-08-07 09:01:50,0.01,1016@B2,38:e1:f4:48:db:91,192.168.213.7,,,iCX,1016,MVM743,1016,yes,2026-08-04T21:34:51.110Z
1016@L,38:e1:f4:48:da:93,38:e1:f4:48:da:94,2026-08-07 09:02:24,0.01,1016@L,38:e1:f4:48:da:94,192.168.213.187,,,iCX,1016,MVM743,1016,yes,2026-08-04T21:34:51.110Z
1017@B1,38:e1:f4:48:db:7b,38:e1:f4:48:db:7c,2026-08-07 09:06:18,0.01,1017@B1,38:e1:f4:48:db:7c,192.168.214.78,,,iCX,1017,MVM743,1017,yes,2026-08-04T21:47:02.933Z
1017@B2,38:e1:f4:48:db:54,38:e1:f4:48:db:55,2026-08-07 09:05:30,0.01,1017@B2,38:e1:f4:48:db:55,192.168.214.83,,,iCX,1017,MVM743,1017,yes,2026-08-04T21:47:02.933Z
1017@L,38:e1:f4:48:db:8a,38:e1:f4:48:db:8b,2026-08-07 09:03:46,0.01,1017@L,38:e1:f4:48:db:8b,192.168.212.55,,,iCX,1017,MVM743,1017,yes,2026-08-04T21:47:02.933Z
1018@B1,38:e1:f4:48:db:81,38:e1:f4:48:db:82,2026-08-07 09:09:49,0.0,1018@B1,38:e1:f4:48:db:82,192.168.212.236,,,iCX,1018,MVM743,1018,yes,2026-08-04T22:03:13.569Z
1018@B2,38:e1:f4:48:db:7e,38:e1:f4:48:db:7f,2026-08-07 09:02:11,0.01,1018@B2,38:e1:f4:48:db:7f,192.168.214.11,,,iCX,1018,MVM743,1018,yes,2026-08-04T22:03:13.569Z
1018@L,38:e1:f4:48:db:9c,38:e1:f4:48:db:9d,2026-08-07 09:10:06,0.0,1018@L,38:e1:f4:48:db:9d,192.168.213.65,,,iCX,1018,MVM743,1018,yes,2026-08-04T22:03:13.569Z
1019@B1,38:e1:f4:48:db:72,38:e1:f4:48:db:73,2026-08-07 09:08:39,0.0,1019@B1,38:e1:f4:48:db:73,192.168.213.132,,,iCX,1019,MVM743,1019,yes,2026-08-04T22:02:43.157Z
1019@B2,38:e1:f4:48:db:75,38:e1:f4:48:db:76,2026-08-07 09:05:32,0.01,1019@B2,38:e1:f4:48:db:76,192.168.212.192,,,iCX,1019,MVM743,1019,yes,2026-08-04T22:02:43.157Z
1019@L,38:e1:f4:48:db:78,38:e1:f4:48:db:79,2026-08-07 09:06:03,0.01,1019@L,38:e1:f4:48:db:79,192.168.214.62,,,iCX,1019,MVM743,1019,yes,2026-08-04T22:02:43.157Z
1020@B1,18:0c:7a:8a:89:8c,18:0c:7a:8a:89:8d,2026-08-07 09:00:09,0.01,1020@B1,18:0c:7a:8a:89:8d,192.168.214.20,,,iCX,1020,MVM743,1020,yes,2026-08-05T17:14:08.551Z
1020@B2,18:0c:7a:8a:89:98,18:0c:7a:8a:89:99,2026-08-07 09:14:56,0.0,1020@B2,18:0c:7a:8a:89:99,192.168.213.199,,,iCX,1020,MVM743,1020,yes,2026-08-05T17:14:08.551Z
1020@L,18:0c:7a:8a:89:62,18:0c:7a:8a:89:63,2026-08-07 09:07:41,0.01,1020@L,18:0c:7a:8a:89:63,192.168.214.18,,,iCX,1020,MVM743,1020,yes,2026-08-05T17:14:08.551Z
1021@B1,18:0c:7a:8a:89:50,18:0c:7a:8a:89:51,2026-08-07 09:12:04,0.0,1021@B1,18:0c:7a:8a:89:51,192.168.214.50,,,iCX,1021,MVM743,1021,yes,2026-08-04T18:15:58.767Z
1021@B2,18:0c:7a:8a:89:a1,18:0c:7a:8a:89:a2,2026-08-07 09:10:34,0.0,1021@B2,18:0c:7a:8a:89:a2,192.168.213.1,,,iCX,1021,MVM743,1021,yes,2026-08-04T18:15:58.767Z
1021@L,8c:9a:8f:d9:ec:29,8c:9a:8f:d9:ec:2a,2026-08-07 09:05:53,0.01,1021@L,8c:9a:8f:d9:ec:2a,192.168.214.21,,,iCX,1021,MVM743,1021,yes,2026-08-04T18:15:58.767Z
1022@B1,18:0c:7a:8a:89:5f,18:0c:7a:8a:89:60,2026-08-07 09:07:56,0.0,1022@B1,18:0c:7a:8a:89:60,192.168.212.224,,,iCX,1022,MVM743,1022,yes,2026-08-05T17:18:53.581Z
1022@L,18:0c:7a:8a:89:11,18:0c:7a:8a:89:12,2026-08-07 09:07:35,0.01,1022@L,18:0c:7a:8a:89:12,192.168.213.249,,,iCX,1022,MVM743,1022,yes,2026-08-05T17:18:53.581Z
1023@B1,18:0c:7a:8a:8a:0d,18:0c:7a:8a:8a:0e,2026-08-07 09:06:03,0.01,1023@B1,18:0c:7a:8a:8a:0e,192.168.213.113,,,iCX,1023,MVM743,1023,yes,2026-08-04T18:24:51.080Z
1023@L,18:0c:7a:8a:7b:58,18:0c:7a:8a:7b:59,2026-08-07 09:08:35,0.0,1023@L,18:0c:7a:8a:7b:59,192.168.213.102,,,iCX,1023,MVM743,1023,yes,2026-08-04T18:24:51.080Z
1024@B1,18:0c:7a:8a:89:bc,18:0c:7a:8a:89:bd,2026-08-07 09:11:20,0.0,1024@B1,18:0c:7a:8a:89:bd,192.168.214.73,,,iCX,1024,MVM743,1024,yes,2026-08-04T22:06:00.158Z
1024@L,18:0c:7a:8a:89:2f,18:0c:7a:8a:89:30,2026-08-07 09:00:05,0.01,1024@L,18:0c:7a:8a:89:30,192.168.212.110,,,iCX,1024,MVM743,1024,yes,2026-08-04T22:06:00.158Z
1025@B1,38:e1:f4:48:93:eb,38:e1:f4:48:93:ec,2026-08-07 09:03:29,0.01,1025@B1,38:e1:f4:48:93:ec,192.168.214.72,,,iCX,1025,MVM743,1025,yes,2026-08-04T18:33:45.464Z
1025@B2,18:0c:7a:8a:89:83,18:0c:7a:8a:89:84,2026-08-07 09:01:32,0.01,1025@B2,18:0c:7a:8a:89:84,192.168.213.128,,,iCX,1025,MVM743,1025,yes,2026-08-04T18:33:45.464Z
1025@L,18:0c:7a:8a:7a:b0,18:0c:7a:8a:7a:b1,2026-08-07 09:10:12,0.0,1025@L,18:0c:7a:8a:7a:b1,192.168.213.120,,,iCX,1025,MVM743,1025,yes,2026-08-04T18:33:45.464Z
1026@B1,18:0c:7a:8a:89:f5,18:0c:7a:8a:89:f6,2026-08-07 09:05:54,0.01,1026@B1,18:0c:7a:8a:89:f6,192.168.212.158,,,iCX,1026,MVM743,1026,yes,2026-08-05T17:27:18.704Z
1026@B2,18:0c:7a:8a:88:f9,18:0c:7a:8a:88:fa,2026-08-07 09:03:53,0.01,1026@B2,18:0c:7a:8a:88:fa,192.168.213.36,,,iCX,1026,MVM743,1026,yes,2026-08-05T17:27:18.704Z
1026@L,18:0c:7a:8a:88:57,18:0c:7a:8a:88:58,2026-08-07 09:05:30,0.01,1026@L,18:0c:7a:8a:88:58,192.168.213.91,,,iCX,1026,MVM743,1026,yes,2026-08-05T17:27:18.704Z
1027@B1,18:0c:7a:8a:75:ee,18:0c:7a:8a:75:ef,2026-08-07 09:11:57,0.0,1027@B1,18:0c:7a:8a:75:ef,192.168.213.183,,,iCX,1027,MVM743,1027,yes,2026-08-04T18:36:44.181Z
1027@B2,18:0c:7a:8a:77:bc,18:0c:7a:8a:77:bd,2026-08-07 09:12:29,0.0,1027@B2,18:0c:7a:8a:77:bd,192.168.212.34,,,iCX,1027,MVM743,1027,yes,2026-08-04T18:36:44.181Z
1027@L,18:0c:7a:8a:7a:c2,18:0c:7a:8a:7a:c3,2026-08-07 09:01:09,0.01,1027@L,18:0c:7a:8a:7a:c3,192.168.213.150,,,iCX,1027,MVM743,1027,yes,2026-08-04T18:36:44.181Z
,,,,,1027,9a:c2:22:9c:f8:5b,192.168.212.22,Stale MAC (randomized),,mDNS only,1027,MVM743,1027,yes,2026-08-04T18:36:44.181Z
1028@B1,38:e1:f4:48:92:71,38:e1:f4:48:92:72,2026-08-07 09:10:52,0.0,1028@B1,38:e1:f4:48:92:72,192.168.212.140,,,iCX,1028,MVM743,1028,yes,2026-08-05T17:41:28.948Z
1028@B2,38:e1:f4:48:92:38,38:e1:f4:48:92:39,2026-08-07 09:03:22,0.01,1028@B2,38:e1:f4:48:92:39,192.168.212.211,,,iCX,1028,MVM743,1028,yes,2026-08-05T17:41:28.948Z
1028@L,38:e1:f4:48:93:ca,38:e1:f4:48:93:cb,2026-08-07 09:05:10,0.01,1028@L,38:e1:f4:48:93:cb,192.168.212.254,,,iCX,1028,MVM743,1028,yes,2026-08-05T17:41:28.948Z
1029@B1,38:e1:f4:48:92:56,38:e1:f4:48:92:57,2026-08-07 09:00:28,0.01,1029@B1,38:e1:f4:48:92:57,192.168.213.126,,,iCX,1029,MVM743,1029,yes,2026-08-04T16:26:54.285Z
1029@B2,38:e1:f4:48:92:80,38:e1:f4:48:92:81,2026-08-07 09:05:56,0.01,,,,Not in mDNS,,iCX,1029,MVM743,1029,yes,2026-08-04T16:26:54.285Z
1029@L,38:e1:f4:48:92:a1,38:e1:f4:48:92:a2,2026-08-07 09:14:01,0.0,1029@L,38:e1:f4:48:92:a2,192.168.213.62,,,iCX,1029,MVM743,1029,yes,2026-08-04T16:26:54.285Z
1030@B1,38:e1:f4:48:92:59,38:e1:f4:48:92:5a,2026-08-07 09:03:16,0.01,1030@B1,38:e1:f4:48:92:5a,192.168.213.216,,,iCX,1030,MVM743,1030,yes,2026-08-04T16:26:56.714Z
1030@B2,38:e1:f4:48:92:5c,38:e1:f4:48:92:5d,2026-08-07 09:11:20,0.0,,,,Not in mDNS,,iCX,1030,MVM743,1030,yes,2026-08-04T16:26:56.714Z
1030@L,38:e1:f4:48:92:35,38:e1:f4:48:92:36,2026-08-07 09:02:28,0.01,1030@L,38:e1:f4:48:92:36,192.168.212.38,,,iCX,1030,MVM743,1030,yes,2026-08-04T16:26:56.714Z
,,,,,1030,f6:7d:96:d1:0b:9b,192.168.212.186,Stale MAC (randomized),,mDNS only,1030,MVM743,1030,yes,2026-08-04T16:26:56.714Z
1031@B1,38:e1:f4:48:92:41,38:e1:f4:48:92:42,2026-08-07 09:07:17,0.01,1031@B1,38:e1:f4:48:92:42,192.168.212.29,,,iCX,1031,MVM743,1031,yes,2026-08-05T21:13:21.017Z
1031@B2,38:e1:f4:48:92:7d,38:e1:f4:48:92:7e,2026-08-07 09:06:56,0.01,1031@B2,38:e1:f4:48:92:7e,192.168.212.173,,,iCX,1031,MVM743,1031,yes,2026-08-05T21:13:21.017Z
1031@L,38:e1:f4:48:92:89,38:e1:f4:48:92:8a,2026-08-07 09:03:18,0.01,1031@L,38:e1:f4:48:92:8a,192.168.214.26,,,iCX,1031,MVM743,1031,yes,2026-08-05T21:13:21.017Z
1032@B1,38:e1:f4:48:92:6b,38:e1:f4:48:92:6c,2026-08-07 09:09:31,0.0,1032@B1,38:e1:f4:48:92:6c,192.168.213.53,,,iCX,1032,MVM743,1032,yes,2026-08-04T16:26:58.960Z
1032@B2,38:e1:f4:48:91:a6,38:e1:f4:48:91:a7,2026-08-07 09:08:22,0.0,1032@B2,38:e1:f4:48:91:a7,192.168.213.130,,,iCX,1032,MVM743,1032,yes,2026-08-04T16:26:58.960Z
1032@L,38:e1:f4:48:92:a7,38:e1:f4:48:92:a8,2026-08-07 09:00:12,0.01,1032@L,38:e1:f4:48:92:a8,192.168.212.162,,,iCX,1032,MVM743,1032,yes,2026-08-04T16:26:58.960Z
